entry_date,status,skip_reason,next_trading_day,candle_1_timestamp,candle_1_open,candle_1_close,candle_1_color,candle_2_timestamp,candle_2_open,candle_2_close,candle_2_color,candle_3_timestamp,candle_3_open,candle_3_close,candle_3_color,entry_timestamp,entry_price_points,exit_timestamp,exit_open_points,points_pnl,rupees_pnl,remarks
2024-05-15,SKIPPED,last_3_candles_not_all_green,,2024-05-15T14:45:00+05:30,22201.85,22224.35,GREEN,2024-05-15T15:00:00+05:30,22221.95,22205.05,RED,2024-05-15T15:15:00+05:30,22203.45,22210.4,GREEN,2024-05-15T15:15:00+05:30,22210.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-05-16,SKIPPED,last_3_candles_not_all_green,,2024-05-16T14:45:00+05:30,22243.4,22360.65,GREEN,2024-05-16T15:00:00+05:30,22361.25,22403.25,GREEN,2024-05-16T15:15:00+05:30,22403.45,22392.35,RED,2024-05-16T15:15:00+05:30,22392.35,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-05-17,SKIPPED,last_3_candles_not_all_green,,2024-05-17T14:45:00+05:30,22477.3,22463.4,RED,2024-05-17T15:00:00+05:30,22464.7,22474.4,GREEN,2024-05-17T15:15:00+05:30,22473.4,22465.55,RED,2024-05-17T15:15:00+05:30,22465.55,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-05-18,SKIPPED,missing_signal_candle,,,,,,,,,,,,,,,,,,0.00,0.00,"Missing signal candle(s): 2024-05-18T14:45:00+05:30, 2024-05-18T15:00:00+05:30, 2024-05-18T15:15:00+05:30"
2024-05-21,SKIPPED,last_3_candles_not_all_green,,2024-05-21T14:45:00+05:30,22546.5,22516.25,RED,2024-05-21T15:00:00+05:30,22516.05,22525.35,GREEN,2024-05-21T15:15:00+05:30,22526.15,22507.55,RED,2024-05-21T15:15:00+05:30,22507.55,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-05-22,SKIPPED,last_3_candles_not_all_green,,2024-05-22T14:45:00+05:30,22589.75,22552.35,RED,2024-05-22T15:00:00+05:30,22551.35,22597.9,GREEN,2024-05-22T15:15:00+05:30,22597.65,22620.5,GREEN,2024-05-22T15:15:00+05:30,22620.5,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-05-23,SKIPPED,last_3_candles_not_all_green,,2024-05-23T14:45:00+05:30,22928.95,22920.5,RED,2024-05-23T15:00:00+05:30,22917.5,22978.65,GREEN,2024-05-23T15:15:00+05:30,22978.55,22951.0,RED,2024-05-23T15:15:00+05:30,22951.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-05-24,SKIPPED,last_3_candles_not_all_green,,2024-05-24T14:45:00+05:30,22989.95,22972.95,RED,2024-05-24T15:00:00+05:30,22973.5,22958.35,RED,2024-05-24T15:15:00+05:30,22959.5,22952.0,RED,2024-05-24T15:15:00+05:30,22952.0,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-05-27,SKIPPED,last_3_candles_not_all_green,,2024-05-27T14:45:00+05:30,23016.55,22925.3,RED,2024-05-27T15:00:00+05:30,22924.05,22938.75,GREEN,2024-05-27T15:15:00+05:30,22939.1,22931.05,RED,2024-05-27T15:15:00+05:30,22931.05,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-05-28,SKIPPED,last_3_candles_not_all_green,,2024-05-28T14:45:00+05:30,22911.75,22895.3,RED,2024-05-28T15:00:00+05:30,22896.75,22893.0,RED,2024-05-28T15:15:00+05:30,22893.45,22868.65,RED,2024-05-28T15:15:00+05:30,22868.65,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-05-29,SKIPPED,last_3_candles_not_all_green,,2024-05-29T14:45:00+05:30,22718.5,22718.95,GREEN,2024-05-29T15:00:00+05:30,22720.95,22711.3,RED,2024-05-29T15:15:00+05:30,22710.8,22705.8,RED,2024-05-29T15:15:00+05:30,22705.8,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2024-05-30,SKIPPED,last_3_candles_not_all_green,,2024-05-30T14:45:00+05:30,22463.55,22420.55,RED,2024-05-30T15:00:00+05:30,22421.3,22478.05,GREEN,2024-05-30T15:15:00+05:30,22477.9,22557.1,GREEN,2024-05-30T15:15:00+05:30,22557.1,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-05-31,TRADED,,2024-06-03,2024-05-31T14:45:00+05:30,22505.85,22518.05,GREEN,2024-05-31T15:00:00+05:30,22517.15,22523.55,GREEN,2024-05-31T15:15:00+05:30,22523.6,22550.45,GREEN,2024-05-31T15:15:00+05:30,22550.45,2024-06-03T09:15:00+05:30,23337.9,787.45,51184.25,
2024-06-03,SKIPPED,last_3_candles_not_all_green,,2024-06-03T14:45:00+05:30,23261.45,23244.35,RED,2024-06-03T15:00:00+05:30,23244.2,23264.7,GREEN,2024-06-03T15:15:00+05:30,23265.1,23305.95,GREEN,2024-06-03T15:15:00+05:30,23305.95,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-06-04,SKIPPED,last_3_candles_not_all_green,,2024-06-04T14:45:00+05:30,21990.5,21800.85,RED,2024-06-04T15:00:00+05:30,21802.6,21949.7,GREEN,2024-06-04T15:15:00+05:30,21948.6,21996.45,GREEN,2024-06-04T15:15:00+05:30,21996.45,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-06-05,SKIPPED,last_3_candles_not_all_green,,2024-06-05T14:45:00+05:30,22578.25,22615.05,GREEN,2024-06-05T15:00:00+05:30,22616.55,22635.85,GREEN,2024-06-05T15:15:00+05:30,22635.65,22573.0,RED,2024-06-05T15:15:00+05:30,22573.0,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-06-06,TRADED,,2024-06-07,2024-06-06T14:45:00+05:30,22726.0,22773.65,GREEN,2024-06-06T15:00:00+05:30,22774.85,22825.15,GREEN,2024-06-06T15:15:00+05:30,22824.8,22849.05,GREEN,2024-06-06T15:15:00+05:30,22849.05,2024-06-07T09:15:00+05:30,22821.85,-27.20,-1768.00,
2024-06-07,SKIPPED,last_3_candles_not_all_green,,2024-06-07T14:45:00+05:30,23240.3,23309.1,GREEN,2024-06-07T15:00:00+05:30,23309.65,23287.75,RED,2024-06-07T15:15:00+05:30,23287.65,23270.05,RED,2024-06-07T15:15:00+05:30,23270.05,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2024-06-10,SKIPPED,last_3_candles_not_all_green,,2024-06-10T14:45:00+05:30,23297.5,23284.35,RED,2024-06-10T15:00:00+05:30,23284.25,23262.15,RED,2024-06-10T15:15:00+05:30,23261.6,23234.45,RED,2024-06-10T15:15:00+05:30,23234.45,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-06-11,SKIPPED,last_3_candles_not_all_green,,2024-06-11T14:45:00+05:30,23333.3,23327.05,RED,2024-06-11T15:00:00+05:30,23325.7,23264.15,RED,2024-06-11T15:15:00+05:30,23264.85,23261.8,RED,2024-06-11T15:15:00+05:30,23261.8,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-06-12,SKIPPED,last_3_candles_not_all_green,,2024-06-12T14:45:00+05:30,23379.9,23374.0,RED,2024-06-12T15:00:00+05:30,23371.65,23325.25,RED,2024-06-12T15:15:00+05:30,23326.0,23308.4,RED,2024-06-12T15:15:00+05:30,23308.4,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-06-13,SKIPPED,last_3_candles_not_all_green,,2024-06-13T14:45:00+05:30,23398.75,23400.75,GREEN,2024-06-13T15:00:00+05:30,23399.4,23399.0,RED,2024-06-13T15:15:00+05:30,23398.15,23399.35,GREEN,2024-06-13T15:15:00+05:30,23399.35,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-06-14,SKIPPED,last_3_candles_not_all_green,,2024-06-14T14:45:00+05:30,23455.8,23465.5,GREEN,2024-06-14T15:00:00+05:30,23466.0,23471.9,GREEN,2024-06-14T15:15:00+05:30,23472.4,23454.15,RED,2024-06-14T15:15:00+05:30,23454.15,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-06-18,TRADED,,2024-06-19,2024-06-18T14:45:00+05:30,23534.95,23537.1,GREEN,2024-06-18T15:00:00+05:30,23537.55,23555.75,GREEN,2024-06-18T15:15:00+05:30,23556.2,23562.3,GREEN,2024-06-18T15:15:00+05:30,23562.3,2024-06-19T09:15:00+05:30,23629.85,67.55,4390.75,
2024-06-19,SKIPPED,last_3_candles_not_all_green,,2024-06-19T14:45:00+05:30,23611.65,23557.5,RED,2024-06-19T15:00:00+05:30,23557.3,23511.0,RED,2024-06-19T15:15:00+05:30,23509.8,23521.4,GREEN,2024-06-19T15:15:00+05:30,23521.4,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-06-20,SKIPPED,last_3_candles_not_all_green,,2024-06-20T14:45:00+05:30,23581.25,23557.8,RED,2024-06-20T15:00:00+05:30,23557.9,23566.85,GREEN,2024-06-20T15:15:00+05:30,23566.2,23579.15,GREEN,2024-06-20T15:15:00+05:30,23579.15,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-06-21,SKIPPED,last_3_candles_not_all_green,,2024-06-21T14:45:00+05:30,23460.45,23510.0,GREEN,2024-06-21T15:00:00+05:30,23511.15,23476.2,RED,2024-06-21T15:15:00+05:30,23476.45,23453.15,RED,2024-06-21T15:15:00+05:30,23453.15,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2024-06-24,SKIPPED,last_3_candles_not_all_green,,2024-06-24T14:45:00+05:30,23519.6,23513.4,RED,2024-06-24T15:00:00+05:30,23513.75,23545.95,GREEN,2024-06-24T15:15:00+05:30,23547.0,23548.65,GREEN,2024-06-24T15:15:00+05:30,23548.65,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-06-25,SKIPPED,last_3_candles_not_all_green,,2024-06-25T14:45:00+05:30,23690.2,23684.9,RED,2024-06-25T15:00:00+05:30,23685.65,23731.65,GREEN,2024-06-25T15:15:00+05:30,23732.2,23721.9,RED,2024-06-25T15:15:00+05:30,23721.9,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-06-26,SKIPPED,last_3_candles_not_all_green,,2024-06-26T14:45:00+05:30,23871.55,23874.05,GREEN,2024-06-26T15:00:00+05:30,23873.35,23875.2,GREEN,2024-06-26T15:15:00+05:30,23873.5,23840.25,RED,2024-06-26T15:15:00+05:30,23840.25,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-06-27,SKIPPED,last_3_candles_not_all_green,,2024-06-27T14:45:00+05:30,23981.05,24029.75,GREEN,2024-06-27T15:00:00+05:30,24029.3,24045.6,GREEN,2024-06-27T15:15:00+05:30,24045.4,24036.1,RED,2024-06-27T15:15:00+05:30,24036.1,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-06-28,SKIPPED,last_3_candles_not_all_green,,2024-06-28T14:45:00+05:30,24070.35,24063.1,RED,2024-06-28T15:00:00+05:30,24064.55,23989.2,RED,2024-06-28T15:15:00+05:30,23988.15,24009.8,GREEN,2024-06-28T15:15:00+05:30,24009.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-01,SKIPPED,last_3_candles_not_all_green,,2024-07-01T14:45:00+05:30,24147.45,24139.4,RED,2024-07-01T15:00:00+05:30,24140.65,24147.4,GREEN,2024-07-01T15:15:00+05:30,24146.85,24123.15,RED,2024-07-01T15:15:00+05:30,24123.15,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-02,SKIPPED,last_3_candles_not_all_green,,2024-07-02T14:45:00+05:30,24143.7,24132.4,RED,2024-07-02T15:00:00+05:30,24132.25,24125.05,RED,2024-07-02T15:15:00+05:30,24125.1,24117.8,RED,2024-07-02T15:15:00+05:30,24117.8,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-07-03,SKIPPED,last_3_candles_not_all_green,,2024-07-03T14:45:00+05:30,24257.4,24248.15,RED,2024-07-03T15:00:00+05:30,24247.8,24296.1,GREEN,2024-07-03T15:15:00+05:30,24295.8,24290.8,RED,2024-07-03T15:15:00+05:30,24290.8,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-04,SKIPPED,last_3_candles_not_all_green,,2024-07-04T14:45:00+05:30,24338.9,24300.9,RED,2024-07-04T15:00:00+05:30,24302.7,24302.65,RED,2024-07-04T15:15:00+05:30,24300.35,24304.65,GREEN,2024-07-04T15:15:00+05:30,24304.65,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-05,SKIPPED,last_3_candles_not_all_green,,2024-07-05T14:45:00+05:30,24230.8,24217.35,RED,2024-07-05T15:00:00+05:30,24219.9,24342.05,GREEN,2024-07-05T15:15:00+05:30,24342.25,24316.75,RED,2024-07-05T15:15:00+05:30,24316.75,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-08,SKIPPED,last_3_candles_not_all_green,,2024-07-08T14:45:00+05:30,24297.1,24295.05,RED,2024-07-08T15:00:00+05:30,24294.5,24311.5,GREEN,2024-07-08T15:15:00+05:30,24311.6,24331.05,GREEN,2024-07-08T15:15:00+05:30,24331.05,,,0.00,0.00,"Signal candle colors were RED, GREEN, GREEN."
2024-07-09,SKIPPED,last_3_candles_not_all_green,,2024-07-09T14:45:00+05:30,24425.3,24416.2,RED,2024-07-09T15:00:00+05:30,24418.45,24434.05,GREEN,2024-07-09T15:15:00+05:30,24434.1,24417.25,RED,2024-07-09T15:15:00+05:30,24417.25,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-10,SKIPPED,last_3_candles_not_all_green,,2024-07-10T14:45:00+05:30,24303.05,24294.0,RED,2024-07-10T15:00:00+05:30,24294.6,24330.85,GREEN,2024-07-10T15:15:00+05:30,24331.25,24312.4,RED,2024-07-10T15:15:00+05:30,24312.4,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-11,SKIPPED,last_3_candles_not_all_green,,2024-07-11T14:45:00+05:30,24306.95,24331.35,GREEN,2024-07-11T15:00:00+05:30,24331.75,24328.65,RED,2024-07-11T15:15:00+05:30,24329.0,24338.5,GREEN,2024-07-11T15:15:00+05:30,24338.5,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-07-12,SKIPPED,last_3_candles_not_all_green,,2024-07-12T14:45:00+05:30,24559.9,24524.7,RED,2024-07-12T15:00:00+05:30,24524.4,24491.15,RED,2024-07-12T15:15:00+05:30,24490.0,24512.4,GREEN,2024-07-12T15:15:00+05:30,24512.4,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-15,SKIPPED,last_3_candles_not_all_green,,2024-07-15T14:45:00+05:30,24592.5,24588.6,RED,2024-07-15T15:00:00+05:30,24587.75,24584.5,RED,2024-07-15T15:15:00+05:30,24583.4,24588.35,GREEN,2024-07-15T15:15:00+05:30,24588.35,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-16,SKIPPED,last_3_candles_not_all_green,,2024-07-16T14:45:00+05:30,24615.9,24611.05,RED,2024-07-16T15:00:00+05:30,24611.15,24604.3,RED,2024-07-16T15:15:00+05:30,24603.6,24601.1,RED,2024-07-16T15:15:00+05:30,24601.1,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-07-18,SKIPPED,last_3_candles_not_all_green,,2024-07-18T14:45:00+05:30,24820.85,24800.05,RED,2024-07-18T15:00:00+05:30,24799.85,24801.7,GREEN,2024-07-18T15:15:00+05:30,24802.05,24779.35,RED,2024-07-18T15:15:00+05:30,24779.35,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-19,SKIPPED,last_3_candles_not_all_green,,2024-07-19T14:45:00+05:30,24567.35,24556.2,RED,2024-07-19T15:00:00+05:30,24556.6,24530.4,RED,2024-07-19T15:15:00+05:30,24531.85,24525.85,RED,2024-07-19T15:15:00+05:30,24525.85,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-07-22,SKIPPED,last_3_candles_not_all_green,,2024-07-22T14:45:00+05:30,24516.55,24505.65,RED,2024-07-22T15:00:00+05:30,24505.8,24515.7,GREEN,2024-07-22T15:15:00+05:30,24516.25,24515.9,RED,2024-07-22T15:15:00+05:30,24515.9,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-07-23,SKIPPED,last_3_candles_not_all_green,,2024-07-23T14:45:00+05:30,24530.1,24485.8,RED,2024-07-23T15:00:00+05:30,24484.8,24460.65,RED,2024-07-23T15:15:00+05:30,24459.45,24476.4,GREEN,2024-07-23T15:15:00+05:30,24476.4,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-24,SKIPPED,last_3_candles_not_all_green,,2024-07-24T14:45:00+05:30,24432.3,24424.8,RED,2024-07-24T15:00:00+05:30,24425.7,24407.4,RED,2024-07-24T15:15:00+05:30,24407.65,24441.9,GREEN,2024-07-24T15:15:00+05:30,24441.9,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-07-25,SKIPPED,last_3_candles_not_all_green,,2024-07-25T14:45:00+05:30,24383.25,24399.8,GREEN,2024-07-25T15:00:00+05:30,24400.55,24397.5,RED,2024-07-25T15:15:00+05:30,24396.5,24415.0,GREEN,2024-07-25T15:15:00+05:30,24415.0,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-07-26,TRADED,,2024-07-29,2024-07-26T14:45:00+05:30,24800.25,24828.35,GREEN,2024-07-26T15:00:00+05:30,24827.1,24849.05,GREEN,2024-07-26T15:15:00+05:30,24848.0,24851.75,GREEN,2024-07-26T15:15:00+05:30,24851.75,2024-07-29T09:15:00+05:30,24943.3,91.55,5950.75,
2024-07-29,SKIPPED,last_3_candles_not_all_green,,2024-07-29T14:45:00+05:30,24834.7,24852.55,GREEN,2024-07-29T15:00:00+05:30,24852.25,24823.3,RED,2024-07-29T15:15:00+05:30,24823.5,24840.95,GREEN,2024-07-29T15:15:00+05:30,24840.95,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-07-30,SKIPPED,last_3_candles_not_all_green,,2024-07-30T14:45:00+05:30,24962.55,24913.7,RED,2024-07-30T15:00:00+05:30,24913.6,24847.5,RED,2024-07-30T15:15:00+05:30,24847.45,24840.9,RED,2024-07-30T15:15:00+05:30,24840.9,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-07-31,SKIPPED,last_3_candles_not_all_green,,2024-07-31T14:45:00+05:30,24950.35,24950.85,GREEN,2024-07-31T15:00:00+05:30,24950.95,24945.8,RED,2024-07-31T15:15:00+05:30,24944.45,24979.3,GREEN,2024-07-31T15:15:00+05:30,24979.3,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-08-01,SKIPPED,last_3_candles_not_all_green,,2024-08-01T14:45:00+05:30,25004.8,24982.55,RED,2024-08-01T15:00:00+05:30,24983.65,25018.7,GREEN,2024-08-01T15:15:00+05:30,25018.5,25006.0,RED,2024-08-01T15:15:00+05:30,25006.0,,,0.00,0.00,"Signal candle colors were RED, GREEN, RED."
2024-08-02,SKIPPED,last_3_candles_not_all_green,,2024-08-02T14:45:00+05:30,24734.7,24731.15,RED,2024-08-02T15:00:00+05:30,24730.65,24727.9,RED,2024-08-02T15:15:00+05:30,24728.85,24699.45,RED,2024-08-02T15:15:00+05:30,24699.45,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-08-05,SKIPPED,last_3_candles_not_all_green,,2024-08-05T14:45:00+05:30,24078.15,24110.95,GREEN,2024-08-05T15:00:00+05:30,24107.7,24048.85,RED,2024-08-05T15:15:00+05:30,24049.65,24051.8,GREEN,2024-08-05T15:15:00+05:30,24051.8,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-08-06,SKIPPED,last_3_candles_not_all_green,,2024-08-06T14:45:00+05:30,23979.05,24013.7,GREEN,2024-08-06T15:00:00+05:30,24013.9,23973.55,RED,2024-08-06T15:15:00+05:30,23974.75,24033.05,GREEN,2024-08-06T15:15:00+05:30,24033.05,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
2024-08-07,TRADED,,2024-08-08,2024-08-07T14:45:00+05:30,24270.05,24271.05,GREEN,2024-08-07T15:00:00+05:30,24272.75,24309.4,GREEN,2024-08-07T15:15:00+05:30,24309.25,24315.25,GREEN,2024-08-07T15:15:00+05:30,24315.25,2024-08-08T09:15:00+05:30,24248.55,-66.70,-4335.50,
2024-08-08,SKIPPED,last_3_candles_not_all_green,,2024-08-08T14:45:00+05:30,24169.2,24155.5,RED,2024-08-08T15:00:00+05:30,24157.0,24115.2,RED,2024-08-08T15:15:00+05:30,24115.55,24098.7,RED,2024-08-08T15:15:00+05:30,24098.7,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-08-09,SKIPPED,last_3_candles_not_all_green,,2024-08-09T14:45:00+05:30,24366.05,24377.4,GREEN,2024-08-09T15:00:00+05:30,24374.55,24371.05,RED,2024-08-09T15:15:00+05:30,24373.85,24364.4,RED,2024-08-09T15:15:00+05:30,24364.4,,,0.00,0.00,"Signal candle colors were GREEN, RED, RED."
2024-08-12,SKIPPED,last_3_candles_not_all_green,,2024-08-12T14:45:00+05:30,24414.65,24349.0,RED,2024-08-12T15:00:00+05:30,24350.8,24345.7,RED,2024-08-12T15:15:00+05:30,24347.95,24348.8,GREEN,2024-08-12T15:15:00+05:30,24348.8,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-08-13,SKIPPED,last_3_candles_not_all_green,,2024-08-13T14:45:00+05:30,24144.6,24127.95,RED,2024-08-13T15:00:00+05:30,24128.65,24122.9,RED,2024-08-13T15:15:00+05:30,24124.15,24141.2,GREEN,2024-08-13T15:15:00+05:30,24141.2,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-08-14,SKIPPED,last_3_candles_not_all_green,,2024-08-14T14:45:00+05:30,24143.25,24136.2,RED,2024-08-14T15:00:00+05:30,24137.3,24135.55,RED,2024-08-14T15:15:00+05:30,24134.3,24144.5,GREEN,2024-08-14T15:15:00+05:30,24144.5,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-08-16,SKIPPED,last_3_candles_not_all_green,,2024-08-16T14:45:00+05:30,24482.0,24513.65,GREEN,2024-08-16T15:00:00+05:30,24513.2,24554.35,GREEN,2024-08-16T15:15:00+05:30,24554.15,24539.2,RED,2024-08-16T15:15:00+05:30,24539.2,,,0.00,0.00,"Signal candle colors were GREEN, GREEN, RED."
2024-08-19,SKIPPED,last_3_candles_not_all_green,,2024-08-19T14:45:00+05:30,24586.0,24577.85,RED,2024-08-19T15:00:00+05:30,24578.7,24571.45,RED,2024-08-19T15:15:00+05:30,24571.25,24579.0,GREEN,2024-08-19T15:15:00+05:30,24579.0,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-08-20,SKIPPED,last_3_candles_not_all_green,,2024-08-20T14:45:00+05:30,24724.15,24720.85,RED,2024-08-20T15:00:00+05:30,24719.7,24698.1,RED,2024-08-20T15:15:00+05:30,24697.9,24672.85,RED,2024-08-20T15:15:00+05:30,24672.85,,,0.00,0.00,"Signal candle colors were RED, RED, RED."
2024-08-21,TRADED,,2024-08-22,2024-08-21T14:45:00+05:30,24736.7,24751.55,GREEN,2024-08-21T15:00:00+05:30,24752.2,24767.05,GREEN,2024-08-21T15:15:00+05:30,24767.5,24781.9,GREEN,2024-08-21T15:15:00+05:30,24781.9,2024-08-22T09:15:00+05:30,24863.4,81.50,5297.50,
2024-08-22,TRADED,,2024-08-23,2024-08-22T14:45:00+05:30,24807.35,24810.05,GREEN,2024-08-22T15:00:00+05:30,24810.3,24810.6,GREEN,2024-08-22T15:15:00+05:30,24810.85,24810.9,GREEN,2024-08-22T15:15:00+05:30,24810.9,2024-08-23T09:15:00+05:30,24845.4,34.50,2242.50,
2024-08-23,SKIPPED,last_3_candles_not_all_green,,2024-08-23T14:45:00+05:30,24831.45,24824.45,RED,2024-08-23T15:00:00+05:30,24823.3,24822.7,RED,2024-08-23T15:15:00+05:30,24822.0,24831.85,GREEN,2024-08-23T15:15:00+05:30,24831.85,,,0.00,0.00,"Signal candle colors were RED, RED, GREEN."
2024-08-26,SKIPPED,last_3_candles_not_all_green,,2024-08-26T14:45:00+05:30,25018.15,25018.35,GREEN,2024-08-26T15:00:00+05:30,25020.2,25007.9,RED,2024-08-26T15:15:00+05:30,25009.35,25011.45,GREEN,2024-08-26T15:15:00+05:30,25011.45,,,0.00,0.00,"Signal candle colors were GREEN, RED, GREEN."
