entry_date,status,skip_reason,expiry_date,signal_timestamp,signal_close,spot_sma_25,spot_signal_relation,entry_timestamp,atm_strike,sold_side,contract_name,option_entry_open,exit_timestamp,option_exit_open,exit_reason,exit_spot_ma,gross_pnl,brokerage,net_pnl,remarks
2025-06-23,TRADED,,2025-06-26,2025-06-23T13:15:00+05:30,25030.4,24970.13,ABOVE_SMA,2025-06-23T13:30:00+05:30,25050,PE,NIFTY_25050_PE_26_JUN_25.csv,147.55,2025-06-23T15:15:00+05:30,160.7,day_close,24955.21,-3939.00,50.00,-3989.00,
2025-06-24,TRADED,,2025-06-26,2025-06-24T09:15:00+05:30,25199.5,24962.03,ABOVE_SMA,2025-06-24T09:30:00+05:30,25200,PE,NIFTY_25200_PE_26_JUN_25.csv,109.15,2025-06-24T13:23:00+05:30,112.9,stop_loss_ma_touch,25151.42,-1495.00,50.00,-1545.00,
2025-06-24,TRADED,,2025-06-26,2025-06-24T13:15:00+05:30,25134.75,25155.60,BELOW_SMA,2025-06-24T13:30:00+05:30,25150,CE,NIFTY_25150_CE_26_JUN_25.csv,135.25,2025-06-24T13:31:00+05:30,145.05,stop_loss_ma_touch,25155.60,-3068.00,50.00,-3118.00,
2025-06-24,TRADED,,2025-06-26,2025-06-24T13:30:00+05:30,25043.5,25156.48,BELOW_SMA,2025-06-24T13:45:00+05:30,25050,CE,NIFTY_25050_CE_26_JUN_25.csv,149.9,2025-06-24T15:15:00+05:30,111.55,day_close,25168.65,9451.00,50.00,9401.00,
2025-06-25,TRADED,,2025-06-26,2025-06-25T09:15:00+05:30,25159.9,25171.57,BELOW_SMA,2025-06-25T09:30:00+05:30,25150,CE,NIFTY_25150_CE_26_JUN_25.csv,99.85,2025-06-25T09:31:00+05:30,104.45,stop_loss_ma_touch,25171.57,-1716.00,50.00,-1766.00,
2025-06-25,TRADED,,2025-06-26,2025-06-25T09:30:00+05:30,25188.25,25172.05,ABOVE_SMA,2025-06-25T09:45:00+05:30,25200,PE,NIFTY_25200_PE_26_JUN_25.csv,80.95,2025-06-25T15:15:00+05:30,48.05,day_close,25211.31,8034.00,50.00,7984.00,
2025-06-26,TRADED,,2025-06-26,2025-06-26T09:15:00+05:30,25348.7,25225.46,ABOVE_SMA,2025-06-26T09:30:00+05:30,25350,PE,NIFTY_25350_PE_26_JUN_25.csv,60.3,2025-06-26T15:15:00+05:30,0.3,day_close,25399.68,15080.00,50.00,15030.00,
2025-06-27,TRADED,,2025-07-03,2025-06-27T09:15:00+05:30,25538.6,25419.04,ABOVE_SMA,2025-06-27T09:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,163.35,2025-06-27T15:15:00+05:30,97.85,day_close,25601.85,16510.00,50.00,16460.00,
2025-06-30,TRADED,,2025-07-03,2025-06-30T09:15:00+05:30,25632.6,25609.70,ABOVE_SMA,2025-06-30T09:30:00+05:30,25650,PE,NIFTY_25650_PE_03_JUL_25.csv,134.75,2025-06-30T09:33:00+05:30,142.8,stop_loss_ma_touch,25609.70,-2613.00,50.00,-2663.00,
2025-06-30,TRADED,,2025-07-03,2025-06-30T09:30:00+05:30,25590.4,25611.91,BELOW_SMA,2025-06-30T09:45:00+05:30,25600,CE,NIFTY_25600_CE_03_JUL_25.csv,145.7,2025-06-30T15:15:00+05:30,97.25,day_close,25545.81,12077.00,50.00,12027.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T09:15:00+05:30,25573.55,25538.45,ABOVE_SMA,2025-07-01T09:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,103.95,2025-07-01T10:03:00+05:30,104.95,stop_loss_ma_touch,25538.48,-780.00,50.00,-830.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T10:00:00+05:30,25531.3,25536.28,BELOW_SMA,2025-07-01T10:15:00+05:30,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,106.45,2025-07-01T10:16:00+05:30,110.2,stop_loss_ma_touch,25536.28,-1495.00,50.00,-1545.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T10:15:00+05:30,25545.8,25535.91,ABOVE_SMA,2025-07-01T10:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,96.1,2025-07-01T10:37:00+05:30,96.5,stop_loss_ma_touch,25535.91,-624.00,50.00,-674.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T10:30:00+05:30,25542.9,25535.85,ABOVE_SMA,2025-07-01T10:45:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,100.15,2025-07-01T10:51:00+05:30,99.85,stop_loss_ma_touch,25535.85,-442.00,50.00,-492.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T10:45:00+05:30,25520.95,25534.32,BELOW_SMA,2025-07-01T11:00:00+05:30,25500,CE,NIFTY_25500_CE_03_JUL_25.csv,125.65,2025-07-01T11:17:00+05:30,122.7,stop_loss_ma_touch,25533.37,247.00,50.00,197.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T11:15:00+05:30,25526.3,25532.21,BELOW_SMA,2025-07-01T11:30:00+05:30,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,97.5,2025-07-01T11:43:00+05:30,97.35,stop_loss_ma_touch,25532.21,-481.00,50.00,-531.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T11:30:00+05:30,25521.85,25530.61,BELOW_SMA,2025-07-01T11:45:00+05:30,25500,CE,NIFTY_25500_CE_03_JUL_25.csv,121.75,2025-07-01T11:46:00+05:30,123.25,stop_loss_ma_touch,25530.61,-910.00,50.00,-960.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T11:45:00+05:30,25515.4,25528.50,BELOW_SMA,2025-07-01T12:00:00+05:30,25500,CE,NIFTY_25500_CE_03_JUL_25.csv,117.9,2025-07-01T12:15:00+05:30,121.1,stop_loss_ma_touch,25526.04,-1352.00,50.00,-1402.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T12:15:00+05:30,25541.75,25524.85,ABOVE_SMA,2025-07-01T12:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,94.7,2025-07-01T13:18:00+05:30,93.4,stop_loss_ma_touch,25526.01,-182.00,50.00,-232.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T13:15:00+05:30,25527.9,25526.70,ABOVE_SMA,2025-07-01T13:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,93.7,2025-07-01T13:33:00+05:30,95.2,stop_loss_ma_touch,25526.70,-910.00,50.00,-960.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T13:30:00+05:30,25528.85,25527.71,ABOVE_SMA,2025-07-01T13:45:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,94.25,2025-07-01T13:46:00+05:30,94.1,stop_loss_ma_touch,25527.71,-481.00,50.00,-531.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T13:45:00+05:30,25530.5,25528.94,ABOVE_SMA,2025-07-01T14:00:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,93.3,2025-07-01T14:02:00+05:30,91.7,stop_loss_ma_touch,25528.94,-104.00,50.00,-154.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T14:00:00+05:30,25551.85,25531.43,ABOVE_SMA,2025-07-01T14:15:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,80.65,2025-07-01T14:34:00+05:30,84.75,stop_loss_ma_touch,25533.17,-1586.00,50.00,-1636.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T14:30:00+05:30,25526.0,25534.39,BELOW_SMA,2025-07-01T14:45:00+05:30,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,93.6,2025-07-01T14:53:00+05:30,96.05,stop_loss_ma_touch,25534.39,-1157.00,50.00,-1207.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T14:45:00+05:30,25535.15,25535.56,BELOW_SMA,2025-07-01T15:00:00+05:30,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,97.05,2025-07-01T15:01:00+05:30,96.45,stop_loss_ma_touch,25535.56,-364.00,50.00,-414.00,
2025-07-02,TRADED,,2025-07-03,2025-07-02T09:15:00+05:30,25568.9,25536.88,ABOVE_SMA,2025-07-02T09:30:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,64.8,2025-07-02T09:43:00+05:30,73.0,stop_loss_ma_touch,25536.88,-2652.00,50.00,-2702.00,
2025-07-02,TRADED,,2025-07-03,2025-07-02T09:30:00+05:30,25535.9,25535.11,ABOVE_SMA,2025-07-02T09:45:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,75.25,2025-07-02T09:46:00+05:30,78.25,stop_loss_ma_touch,25535.11,-1300.00,50.00,-1350.00,
2025-07-02,TRADED,,2025-07-03,2025-07-02T09:45:00+05:30,25534.1,25533.69,ABOVE_SMA,2025-07-02T10:00:00+05:30,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,78.2,2025-07-02T10:01:00+05:30,78.35,stop_loss_ma_touch,25533.69,-559.00,50.00,-609.00,
2025-07-02,TRADED,,2025-07-03,2025-07-02T10:00:00+05:30,25526.1,25533.49,BELOW_SMA,2025-07-02T10:15:00+05:30,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,73.0,2025-07-02T15:15:00+05:30,35.55,day_close,25475.70,9217.00,50.00,9167.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T09:15:00+05:30,25435.45,25466.76,BELOW_SMA,2025-07-03T09:30:00+05:30,25450,CE,NIFTY_25450_CE_03_JUL_25.csv,39.4,2025-07-03T09:33:00+05:30,43.15,stop_loss_ma_touch,25466.76,-1495.00,50.00,-1545.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T09:30:00+05:30,25497.2,25465.21,ABOVE_SMA,2025-07-03T09:45:00+05:30,25500,PE,NIFTY_25500_PE_03_JUL_25.csv,45.8,2025-07-03T13:16:00+05:30,38.0,stop_loss_ma_touch,25483.57,1508.00,50.00,1458.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T13:15:00+05:30,25503.85,25487.51,ABOVE_SMA,2025-07-03T13:30:00+05:30,25500,PE,NIFTY_25500_PE_03_JUL_25.csv,41.3,2025-07-03T13:50:00+05:30,29.95,stop_loss_ma_touch,25494.45,2431.00,50.00,2381.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T13:45:00+05:30,25499.45,25498.11,ABOVE_SMA,2025-07-03T14:00:00+05:30,25500,PE,NIFTY_25500_PE_03_JUL_25.csv,44.35,2025-07-03T14:06:00+05:30,38.9,stop_loss_ma_touch,25498.11,897.00,50.00,847.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T14:00:00+05:30,25492.1,25501.18,BELOW_SMA,2025-07-03T14:15:00+05:30,25500,CE,NIFTY_25500_CE_03_JUL_25.csv,29.2,2025-07-03T15:15:00+05:30,0.15,day_close,25500.11,7033.00,50.00,6983.00,
2025-07-04,TRADED,,2025-07-10,2025-07-04T09:15:00+05:30,25424.9,25497.87,BELOW_SMA,2025-07-04T09:30:00+05:30,25400,CE,NIFTY_25400_CE_10_JUL_25.csv,168.0,2025-07-04T14:28:00+05:30,132.95,stop_loss_ma_touch,25391.04,8593.00,50.00,8543.00,
2025-07-04,TRADED,,2025-07-10,2025-07-04T14:15:00+05:30,25389.25,25388.46,ABOVE_SMA,2025-07-04T14:30:00+05:30,25400,PE,NIFTY_25400_PE_10_JUL_25.csv,137.35,2025-07-04T14:31:00+05:30,138.95,stop_loss_ma_touch,25388.46,-936.00,50.00,-986.00,
2025-07-04,TRADED,,2025-07-10,2025-07-04T14:30:00+05:30,25454.55,25390.42,ABOVE_SMA,2025-07-04T14:45:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,122.65,2025-07-04T15:15:00+05:30,126.2,day_close,25394.81,-1443.00,50.00,-1493.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T09:15:00+05:30,25439.9,25398.22,ABOVE_SMA,2025-07-07T09:30:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,122.95,2025-07-07T12:17:00+05:30,125.1,stop_loss_ma_touch,25421.97,-1079.00,50.00,-1129.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T12:15:00+05:30,25448.0,25425.87,ABOVE_SMA,2025-07-07T12:30:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,109.15,2025-07-07T12:58:00+05:30,116.0,stop_loss_ma_touch,25429.45,-2301.00,50.00,-2351.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T12:45:00+05:30,25425.85,25432.16,BELOW_SMA,2025-07-07T13:00:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,109.6,2025-07-07T13:04:00+05:30,112.4,stop_loss_ma_touch,25432.16,-1248.00,50.00,-1298.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T13:00:00+05:30,25448.8,25435.29,ABOVE_SMA,2025-07-07T13:15:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,108.4,2025-07-07T13:52:00+05:30,107.75,stop_loss_ma_touch,25441.86,-351.00,50.00,-401.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T13:45:00+05:30,25449.2,25444.46,ABOVE_SMA,2025-07-07T14:00:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,107.8,2025-07-07T14:31:00+05:30,106.0,stop_loss_ma_touch,25449.73,-52.00,50.00,-102.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T14:30:00+05:30,25425.25,25448.56,BELOW_SMA,2025-07-07T14:45:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,111.45,2025-07-07T15:00:00+05:30,120.05,stop_loss_ma_touch,25448.06,-2756.00,50.00,-2806.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T09:15:00+05:30,25474.4,25448.81,ABOVE_SMA,2025-07-08T09:30:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,85.4,2025-07-08T10:00:00+05:30,90.15,stop_loss_ma_touch,25449.44,-1755.00,50.00,-1805.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T10:00:00+05:30,25448.2,25449.92,BELOW_SMA,2025-07-08T10:15:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,104.3,2025-07-08T10:18:00+05:30,102.0,stop_loss_ma_touch,25449.92,78.00,50.00,28.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T10:15:00+05:30,25449.1,25450.47,BELOW_SMA,2025-07-08T10:30:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,99.95,2025-07-08T10:35:00+05:30,101.4,stop_loss_ma_touch,25450.47,-897.00,50.00,-947.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T10:30:00+05:30,25446.5,25450.35,BELOW_SMA,2025-07-08T10:45:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,100.55,2025-07-08T10:58:00+05:30,98.8,stop_loss_ma_touch,25450.35,-65.00,50.00,-115.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T10:45:00+05:30,25451.35,25449.66,ABOVE_SMA,2025-07-08T11:00:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,82.8,2025-07-08T11:01:00+05:30,84.7,stop_loss_ma_touch,25449.66,-1014.00,50.00,-1064.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T11:00:00+05:30,25436.55,25448.81,BELOW_SMA,2025-07-08T11:15:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,95.7,2025-07-08T11:30:00+05:30,96.25,stop_loss_ma_touch,25448.50,-663.00,50.00,-713.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T11:30:00+05:30,25436.65,25447.87,BELOW_SMA,2025-07-08T11:45:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,92.55,2025-07-08T11:56:00+05:30,93.25,stop_loss_ma_touch,25447.87,-702.00,50.00,-752.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T11:45:00+05:30,25449.55,25448.29,ABOVE_SMA,2025-07-08T12:00:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,86.6,2025-07-08T12:01:00+05:30,85.85,stop_loss_ma_touch,25448.29,-325.00,50.00,-375.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T12:00:00+05:30,25449.9,25449.08,ABOVE_SMA,2025-07-08T12:15:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,84.3,2025-07-08T12:41:00+05:30,75.4,stop_loss_ma_touch,25449.81,1794.00,50.00,1744.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T12:30:00+05:30,25468.45,25450.54,ABOVE_SMA,2025-07-08T12:45:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,72.05,2025-07-08T13:31:00+05:30,68.6,stop_loss_ma_touch,25454.52,377.00,50.00,327.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T13:30:00+05:30,25469.85,25455.20,ABOVE_SMA,2025-07-08T13:45:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,68.4,2025-07-08T14:11:00+05:30,68.15,stop_loss_ma_touch,25456.24,-455.00,50.00,-505.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T14:00:00+05:30,25460.6,25456.58,ABOVE_SMA,2025-07-08T14:15:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,69.5,2025-07-08T14:20:00+05:30,70.45,stop_loss_ma_touch,25456.58,-767.00,50.00,-817.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T14:15:00+05:30,25457.35,25456.75,ABOVE_SMA,2025-07-08T14:30:00+05:30,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,70.85,2025-07-08T14:36:00+05:30,69.4,stop_loss_ma_touch,25456.75,-143.00,50.00,-193.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T14:30:00+05:30,25452.9,25457.86,BELOW_SMA,2025-07-08T14:45:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,97.25,2025-07-08T14:48:00+05:30,99.0,stop_loss_ma_touch,25457.86,-975.00,50.00,-1025.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T14:45:00+05:30,25482.3,25459.50,ABOVE_SMA,2025-07-08T15:00:00+05:30,25500,PE,NIFTY_25500_PE_10_JUL_25.csv,83.6,2025-07-08T15:15:00+05:30,64.05,day_close,25462.54,4563.00,50.00,4513.00,
2025-07-09,TRADED,,2025-07-10,2025-07-09T09:15:00+05:30,25483.2,25465.62,ABOVE_SMA,2025-07-09T09:30:00+05:30,25500,PE,NIFTY_25500_PE_10_JUL_25.csv,71.9,2025-07-09T13:04:00+05:30,49.25,stop_loss_ma_touch,25506.38,5369.00,50.00,5319.00,
2025-07-09,TRADED,,2025-07-10,2025-07-09T13:00:00+05:30,25525.4,25508.40,ABOVE_SMA,2025-07-09T13:15:00+05:30,25550,PE,NIFTY_25550_PE_10_JUL_25.csv,65.65,2025-07-09T14:17:00+05:30,69.0,stop_loss_ma_touch,25518.00,-1391.00,50.00,-1441.00,
2025-07-09,TRADED,,2025-07-10,2025-07-09T14:15:00+05:30,25492.05,25519.39,BELOW_SMA,2025-07-09T14:30:00+05:30,25500,CE,NIFTY_25500_CE_10_JUL_25.csv,69.45,2025-07-09T15:15:00+05:30,62.75,day_close,25516.93,1222.00,50.00,1172.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T09:15:00+05:30,25450.9,25513.30,BELOW_SMA,2025-07-10T09:30:00+05:30,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,49.2,2025-07-10T14:06:00+05:30,13.95,stop_loss_ma_touch,25417.62,8645.00,50.00,8595.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T14:00:00+05:30,25393.95,25412.17,BELOW_SMA,2025-07-10T14:15:00+05:30,25400,CE,NIFTY_25400_CE_10_JUL_25.csv,20.9,2025-07-10T14:29:00+05:30,29.55,stop_loss_ma_touch,25412.17,-2769.00,50.00,-2819.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T14:15:00+05:30,25411.35,25408.94,ABOVE_SMA,2025-07-10T14:30:00+05:30,25400,PE,NIFTY_25400_PE_10_JUL_25.csv,9.55,2025-07-10T14:31:00+05:30,11.9,stop_loss_ma_touch,25408.94,-1131.00,50.00,-1181.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T14:30:00+05:30,25408.3,25406.49,ABOVE_SMA,2025-07-10T14:45:00+05:30,25400,PE,NIFTY_25400_PE_10_JUL_25.csv,10.0,2025-07-10T14:46:00+05:30,7.8,stop_loss_ma_touch,25406.49,52.00,50.00,2.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T14:45:00+05:30,25363.2,25402.55,BELOW_SMA,2025-07-10T15:00:00+05:30,25350,CE,NIFTY_25350_CE_10_JUL_25.csv,20.9,2025-07-10T15:15:00+05:30,16.8,day_close,25397.92,546.00,50.00,496.00,
2025-07-11,TRADED,,2025-07-17,2025-07-11T09:15:00+05:30,25310.4,25387.64,BELOW_SMA,2025-07-11T09:30:00+05:30,25300,CE,NIFTY_25300_CE_17_JUL_25.csv,143.9,2025-07-11T15:15:00+05:30,74.5,day_close,25196.57,17524.00,50.00,17474.00,
2025-07-14,TRADED,,2025-07-17,2025-07-14T09:15:00+05:30,25073.2,25178.78,BELOW_SMA,2025-07-14T09:30:00+05:30,25050,CE,NIFTY_25050_CE_17_JUL_25.csv,133.4,2025-07-14T14:52:00+05:30,124.45,stop_loss_ma_touch,25072.19,1807.00,50.00,1757.00,
2025-07-14,TRADED,,2025-07-17,2025-07-14T14:45:00+05:30,25105.1,25069.68,ABOVE_SMA,2025-07-14T15:00:00+05:30,25100,PE,NIFTY_25100_PE_17_JUL_25.csv,80.2,2025-07-14T15:09:00+05:30,93.55,stop_loss_ma_touch,25069.68,-3991.00,50.00,-4041.00,
2025-07-15,TRADED,,2025-07-17,2025-07-15T09:15:00+05:30,25147.4,25067.70,ABOVE_SMA,2025-07-15T09:30:00+05:30,25150,PE,NIFTY_25150_PE_17_JUL_25.csv,81.4,2025-07-15T14:37:00+05:30,51.25,stop_loss_ma_touch,25164.49,7319.00,50.00,7269.00,
2025-07-15,TRADED,,2025-07-17,2025-07-15T14:30:00+05:30,25178.25,25169.63,ABOVE_SMA,2025-07-15T14:45:00+05:30,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,71.45,2025-07-15T14:46:00+05:30,75.65,stop_loss_ma_touch,25169.63,-1612.00,50.00,-1662.00,
2025-07-15,TRADED,,2025-07-17,2025-07-15T14:45:00+05:30,25160.0,25171.83,BELOW_SMA,2025-07-15T15:00:00+05:30,25150,CE,NIFTY_25150_CE_17_JUL_25.csv,95.6,2025-07-15T15:02:00+05:30,96.8,stop_loss_ma_touch,25171.83,-832.00,50.00,-882.00,
2025-07-16,TRADED,,2025-07-17,2025-07-16T09:15:00+05:30,25146.7,25181.98,BELOW_SMA,2025-07-16T09:30:00+05:30,25150,CE,NIFTY_25150_CE_17_JUL_25.csv,68.4,2025-07-16T11:53:00+05:30,73.85,stop_loss_ma_touch,25175.61,-1937.00,50.00,-1987.00,
2025-07-16,TRADED,,2025-07-17,2025-07-16T11:45:00+05:30,25185.65,25174.85,ABOVE_SMA,2025-07-16T12:00:00+05:30,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,65.15,2025-07-16T12:24:00+05:30,68.8,stop_loss_ma_touch,25173.78,-1469.00,50.00,-1519.00,
2025-07-16,TRADED,,2025-07-17,2025-07-16T12:15:00+05:30,25185.05,25173.05,ABOVE_SMA,2025-07-16T12:30:00+05:30,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,63.75,2025-07-16T15:15:00+05:30,44.25,day_close,25185.27,4550.00,50.00,4500.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T09:15:00+05:30,25209.8,25186.95,ABOVE_SMA,2025-07-17T09:30:00+05:30,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,28.8,2025-07-17T09:34:00+05:30,35.75,stop_loss_ma_touch,25186.95,-2327.00,50.00,-2377.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T09:30:00+05:30,25191.15,25188.43,ABOVE_SMA,2025-07-17T09:45:00+05:30,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,37.3,2025-07-17T09:46:00+05:30,40.0,stop_loss_ma_touch,25188.43,-1222.00,50.00,-1272.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T09:45:00+05:30,25189.05,25189.79,BELOW_SMA,2025-07-17T10:00:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,30.6,2025-07-17T10:01:00+05:30,32.3,stop_loss_ma_touch,25189.79,-962.00,50.00,-1012.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T10:00:00+05:30,25160.1,25190.52,BELOW_SMA,2025-07-17T10:15:00+05:30,25150,CE,NIFTY_25150_CE_17_JUL_25.csv,48.1,2025-07-17T11:12:00+05:30,51.25,stop_loss_ma_touch,25192.63,-1339.00,50.00,-1389.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T11:00:00+05:30,25178.9,25193.95,BELOW_SMA,2025-07-17T11:15:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,26.35,2025-07-17T11:36:00+05:30,28.0,stop_loss_ma_touch,25195.37,-949.00,50.00,-999.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T11:30:00+05:30,25196.9,25197.09,BELOW_SMA,2025-07-17T11:45:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,32.4,2025-07-17T11:46:00+05:30,33.4,stop_loss_ma_touch,25197.09,-780.00,50.00,-830.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T11:45:00+05:30,25189.85,25197.26,BELOW_SMA,2025-07-17T12:00:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,27.95,2025-07-17T12:43:00+05:30,21.85,stop_loss_ma_touch,25197.27,1066.00,50.00,1016.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T12:30:00+05:30,25193.55,25196.84,BELOW_SMA,2025-07-17T12:45:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,21.15,2025-07-17T13:53:00+05:30,14.0,stop_loss_ma_touch,25190.36,1339.00,50.00,1289.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T13:45:00+05:30,25177.45,25188.76,BELOW_SMA,2025-07-17T14:00:00+05:30,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,10.65,2025-07-17T15:15:00+05:30,0.15,day_close,25169.84,2210.00,50.00,2160.00,
2025-07-18,TRADED,,2025-07-24,2025-07-18T09:15:00+05:30,25070.2,25160.69,BELOW_SMA,2025-07-18T09:30:00+05:30,25050,CE,NIFTY_25050_CE_24_JUL_25.csv,154.2,2025-07-18T14:32:00+05:30,110.2,stop_loss_ma_touch,24992.87,10920.00,50.00,10870.00,
2025-07-18,TRADED,,2025-07-24,2025-07-18T14:30:00+05:30,24964.15,24985.90,BELOW_SMA,2025-07-18T14:45:00+05:30,24950,CE,NIFTY_24950_CE_24_JUL_25.csv,154.3,2025-07-18T15:00:00+05:30,162.95,stop_loss_ma_touch,24980.20,-2769.00,50.00,-2819.00,
2025-07-21,TRADED,,2025-07-24,2025-07-21T09:15:00+05:30,24901.55,24961.79,BELOW_SMA,2025-07-21T09:30:00+05:30,24900,CE,NIFTY_24900_CE_24_JUL_25.csv,118.4,2025-07-21T09:47:00+05:30,148.55,stop_loss_ma_touch,24957.56,-8359.00,50.00,-8409.00,
